# Cross section for Ar
# Energy in eV
# Cross section in cm2
# Total Cross Section
# Elastic Cross Section
# Process 0 : Ar + e -> Ar(13.8)
# Process 1 : Ar + e -> Ar(3P)
# Process 2 : Ar + e -> Ar(14.8)
# Process 3 : Ar + e -> Ar(2P)
# Process 4 : Ar + e -> Ar(1S)
# Process 5 : Ar+e -> Ar(4s1/2)
# Process 6 : Ar+e -> Ar(3d1/2)
# Process 7 : Ar+e -> Ar(5s3/2)
# Process 8 : Ar+e -> Ar(3d3/2)
# Process 9 : Ar+e -> Ar(5sprime1/2)
# Process 10 : Ar+e -> Ar(3dprime3/2)
# Process 11 : Ar+e -> a
# Process 12 : Ar+e -> b
# Process 13 : Ar+e -> c
# Process 14 : Ar+e -> d
# Process 15 : Ar+e -> e
# Process 16 : Ar+e -> CompositeForbidden
# Process 17 : X
# Process 18 : Ar +e -> 0.88 x Ar++(M-Shell) + 0.12 x Ar+ 0.12 x Fluo-Auger
# Process 19 : Ar++
# Process 20 : Ar+(4P)
4.393636273e+02	4.332383711e-16	2.093196142e-16	6.921426813e-18	9.266560220e-20	9.641190554e-18	9.295443859e-19	1.386373972e-17	1.028565235e-17	7.113648984e-20	1.116988303e-18	4.188706137e-18	3.654875807e-19	5.253883972e-18	2.163779127e-18	1.409327968e-18	1.390980686e-18	1.035716994e-18	2.053773181e-18	1.332377647e-18	1.558529681e-16	4.208177092e-19	4.745157785e-18	7.834358631e-19	
3.859368955e+02	4.672654934e-16	2.233842911e-16	7.555522866e-18	1.055520747e-19	1.049927443e-17	1.058923594e-18	1.514385790e-17	1.124962038e-17	7.769374103e-20	1.219785772e-18	4.574196645e-18	3.990697773e-19	5.736628049e-18	2.361634124e-18	1.538039694e-18	1.517862125e-18	1.130038594e-18	2.240655582e-18	1.611580655e-18	1.695243354e-16	3.272694512e-19	5.157900176e-18	8.517612793e-19	
3.389670457e+02	5.033682925e-16	2.383056314e-16	8.233712605e-18	1.202737993e-19	1.140374542e-17	1.207505147e-18	1.651711833e-17	1.229143681e-17	8.475135608e-20	1.330382972e-18	4.988936145e-18	4.351854504e-19	6.255790850e-18	2.574156325e-18	1.676250534e-18	1.654065672e-18	1.231248412e-18	2.441144425e-18	1.948441822e-18	1.839426092e-16	2.108462050e-19	5.591436368e-18	9.236232741e-19	
2.976737322e+02	5.416959262e-16	2.542787438e-16	8.953345164e-18	1.369501957e-19	1.236106463e-17	1.376437455e-18	1.797030789e-17	1.341401250e-17	9.231915208e-20	1.448918686e-18	5.433445071e-18	4.738749859e-19	6.811952922e-18	2.801495704e-18	1.824043677e-18	1.799659135e-18	1.339382754e-18	2.655297647e-18	2.354526353e-18	1.990405646e-16	8.822980972e-20	6.042773716e-18	9.985804087e-19	
2.613709177e+02	5.822974306e-16	2.713910565e-16	9.715118991e-18	1.560900217e-19	1.336372540e-17	1.569900946e-18	1.951265700e-17	1.461931732e-17	1.003979159e-19	1.575386188e-18	5.907698205e-18	5.151299469e-19	7.404992987e-18	3.043491789e-18	1.981296645e-18	1.954503919e-18	1.454320855e-18	2.882858374e-18	2.843577225e-18	2.147158357e-16	6.727721739e-21	6.507381687e-18	1.075965177e-18	
2.294554761e+02	6.250587258e-16	2.896755062e-16	1.051250101e-17	1.779511254e-19	1.439484673e-17	1.790786238e-18	2.112500808e-17	1.590798365e-17	1.089761045e-19	1.709580636e-18	6.410927385e-18	5.588755991e-19	8.033836738e-18	3.299565666e-18	2.147610219e-18	2.118184162e-18	1.575731413e-18	3.123148213e-18	3.431863079e-18	2.308223425e-16	0.000000000e+00	6.978684773e-18	1.154816279e-18	
2.013971717e+02	6.698037360e-16	3.092158786e-16	1.135291051e-17	2.028607766e-19	1.545485124e-17	2.042506620e-18	2.280582798e-17	1.727879939e-17	1.180256809e-19	1.851032753e-18	6.941372822e-18	6.049489104e-19	8.696140586e-18	3.568584481e-18	2.322219352e-18	2.289917987e-18	1.703005702e-18	3.374933812e-18	4.138551868e-18	2.471602073e-16	0.000000000e+00	7.447369229e-18	1.233790344e-18	
1.767298508e+02	7.162744470e-16	3.300705700e-16	1.222838706e-17	2.312322722e-19	1.652670467e-17	2.331586792e-18	2.454043418e-17	1.872806426e-17	1.274969007e-19	1.998925909e-18	7.495972160e-18	6.530710767e-19	9.387896728e-18	3.848692871e-18	2.503882435e-18	2.468447290e-18	1.835174606e-18	3.636261477e-18	4.986094798e-18	2.634640918e-16	0.000000000e+00	7.900414206e-18	1.311045524e-18	
1.550436963e+02	7.642492811e-16	3.524223775e-16	1.312850467e-17	2.635852490e-19	1.759969570e-17	2.661491642e-18	2.631059405e-17	2.024877895e-17	1.373118421e-19	2.151993356e-18	8.069975084e-18	7.028135191e-19	1.010294434e-17	4.137105216e-18	2.690744973e-18	2.651902212e-18	1.970806749e-18	3.904254220e-18	6.000592341e-18	2.793900195e-16	0.000000000e+00	8.319703878e-18	1.384086040e-18	
1.359784197e+02	8.131331938e-16	3.762308541e-16	1.405114719e-17	3.003493304e-19	1.863126802e-17	3.036504920e-18	2.808221602e-17	2.182963124e-17	1.473564528e-19	2.308392115e-18	8.656470430e-18	7.535562286e-19	1.083237079e-17	4.429852431e-18	2.880173647e-18	2.837636378e-18	2.107884864e-18	4.174865693e-18	7.212093957e-18	2.945010291e-16	0.000000000e+00	8.679988921e-18	1.449552038e-18	
1.192172751e+02	8.627523786e-16	4.019193635e-16	1.499360032e-17	3.425664007e-19	1.962371279e-17	3.469526253e-18	2.985848577e-17	2.345373967e-17	1.574708910e-19	2.465550134e-18	9.245813004e-18	8.044373815e-19	1.156378736e-17	4.721477621e-18	3.068557181e-18	3.022029492e-18	2.243657995e-18	4.442586336e-18	8.654751846e-18	3.082525016e-16	0.000000000e+00	8.945829724e-18	1.502933319e-18	
1.044817969e+02	9.119852319e-16	4.292990093e-16	1.593616360e-17	3.902031042e-19	2.051533821e-17	3.960107446e-18	3.155883201e-17	2.509711282e-17	1.674379719e-19	2.619983924e-18	9.824939716e-18	8.542933822e-19	1.228046737e-17	5.004676855e-18	3.251071804e-18	3.200255352e-18	2.374468311e-18	4.700099564e-18	1.036670036e-17	3.199789040e-16	0.000000000e+00	9.066985199e-18	1.538181568e-18	
9.152717330e+01	9.601377412e-16	4.586619538e-16	1.688037024e-17	4.442489165e-19	2.127345204e-17	4.519266965e-18	3.316477661e-17	2.672678434e-17	1.769696286e-19	2.767085612e-18	1.037657105e-17	9.015891040e-19	1.296034337e-17	5.269885941e-18	3.421412253e-18	3.366016570e-18	2.495553889e-18	4.937891074e-18	1.238945726e-17	3.288852199e-16	0.000000000e+00	8.971687523e-18	1.547205231e-18	
8.013817938e+01	1.006045523e-15	4.900900627e-16	1.781918510e-17	5.051853066e-19	2.185756854e-17	5.154705909e-18	3.461099472e-17	2.829859509e-17	1.856915149e-19	2.900881984e-18	1.087830744e-17	9.443393624e-19	1.357487834e-17	5.504823016e-18	3.571495352e-18	3.511253609e-18	2.600833783e-18	5.143824460e-18	1.476652561e-17	3.340488484e-16	0.000000000e+00	8.558228867e-18	1.519293572e-18	
7.012560113e+01	1.048604047e-15	5.239433637e-16	1.874687235e-17	5.735455378e-19	2.218482605e-17	5.873676683e-18	3.584079409e-17	2.975462069e-17	1.931262933e-19	3.013775046e-18	1.130165642e-17	9.800250765e-19	1.408786047e-17	5.694013654e-18	3.691154627e-18	3.625847417e-18	2.682690806e-18	5.302714825e-18	1.754069239e-17	3.344415762e-16	0.000000000e+00	7.690469849e-18	1.440744731e-18	
6.132309196e+01	1.086346901e-15	5.603254626e-16	1.966737065e-17	6.496893394e-19	2.221251891e-17	6.683056705e-18	3.676019077e-17	3.102030014e-17	1.986769314e-19	3.096286519e-18	1.161107445e-17	1.005511998e-18	1.445423497e-17	5.818355415e-18	3.767864767e-18	3.697355706e-18	2.731783653e-18	5.395964881e-18	2.074923295e-17	3.289863173e-16	0.000000000e+00	6.220031808e-18	1.295620193e-18	
5.358440910e+01	1.117946851e-15	5.994186154e-16	2.058840473e-17	7.333329122e-19	2.184497818e-17	7.585355021e-18	3.730781592e-17	3.200143232e-17	2.016127263e-19	3.136851681e-18	1.176319380e-17	1.016987788e-18	1.461919945e-17	5.854832182e-18	3.786570700e-18	3.710859583e-18	2.736948363e-18	5.401385479e-18	2.441577726e-17	3.166681636e-16	0.000000000e+00	4.084703922e-18	1.069829810e-18	
4.678098394e+01	1.142641646e-15	6.415407272e-16	2.153023331e-17	8.232094697e-19	2.102141913e-17	8.575744287e-18	3.738407893e-17	3.258141468e-17	2.010632622e-19	3.121748802e-18	1.170655801e-17	1.009947153e-18	1.451799033e-17	5.776582199e-18	3.729758816e-18	3.649061008e-18	2.685298545e-18	5.293422365e-18	2.853687133e-17	2.967187863e-16	0.000000000e+00	1.476452408e-18	7.612787755e-19	
4.079978601e+01	1.161455049e-15	6.869892636e-16	2.252482403e-17	9.171152065e-19	1.964293679e-17	9.641522306e-18	3.688893197e-17	3.261947864e-17	1.960298910e-19	3.035322223e-18	1.138245834e-17	9.792792750e-19	1.407713958e-17	5.553687130e-18	3.578017438e-18	3.492882806e-18	2.562719730e-18	5.044184540e-18	3.306010143e-17	2.688764314e-16	0.000000000e+00	0.000000000e+00	3.927227433e-19	
3.554144513e+01	1.175206325e-15	7.360112317e-16	2.360946368e-17	1.009448432e-18	1.765659535e-17	1.109245049e-17	3.575628907e-17	3.195136660e-17	1.854320808e-19	2.860783907e-18	1.072793965e-17	9.195548881e-19	1.321860152e-17	5.155335871e-18	3.311525374e-18	3.223017467e-18	2.355103294e-18	4.625972502e-18	3.784874566e-17	2.336767878e-16	0.000000000e+00	0.000000000e+00	1.067935004e-20	
3.091860047e+01	1.198310477e-15	7.890207986e-16	2.479490845e-17	1.092189364e-18	1.504042376e-17	2.728495536e-17	3.391565666e-17	3.039514948e-17	1.682197538e-19	2.582103268e-18	9.682887256e-18	8.256868782e-19	1.186924887e-17	4.554522548e-18	2.913245709e-18	2.823213709e-18	2.050929636e-18	4.016537632e-18	4.262476128e-17	1.926550391e-16	0.000000000e+00	0.000000000e+00	0.000000000e+00	
2.685444922e+01	1.191607269e-15	8.467031480e-16	2.601009669e-17	1.147389479e-18	1.179387882e-17	1.725657344e-17	3.130053283e-17	2.776717322e-17	1.436074770e-19	2.187898430e-18	8.204619114e-18	6.942752071e-19	9.980206102e-18	3.737340780e-18	2.375205330e-18	2.286700836e-18	1.646280818e-18	3.209252691e-18	4.687659774e-17	1.482864917e-16	0.000000000e+00	0.000000000e+00	0.000000000e+00	
2.328147054e+01	1.267324839e-15	9.870946526e-16	2.695140873e-17	1.147372650e-18	8.084074830e-18	1.330307543e-17	2.794483620e-17	2.391734795e-17	1.115313727e-19	1.678975240e-18	6.296157149e-18	5.261956943e-19	7.564063106e-18	2.720571004e-18	1.710332790e-18	1.628256024e-18	1.154213292e-18	2.232087356e-18	4.970918656e-17	1.035505012e-16	0.000000000e+00	0.000000000e+00	0.000000000e+00	
2.014030381e+01	1.338856979e-15	1.124700077e-15	2.675024206e-17	1.044703827e-18	4.310309454e-18	1.300777522e-17	2.388106433e-17	1.880090726e-17	7.351293337e-20	1.082516296e-18	4.059436110e-18	3.314517721e-19	4.764619224e-18	1.584271565e-18	9.743393632e-19	9.064550976e-19	6.219865416e-19	1.182436260e-18	4.959742041e-17	6.118345465e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.737876246e+01	1.369283941e-15	1.228538846e-15	2.309332372e-17	7.519442977e-19	1.155201858e-18	1.123304628e-17	1.909215938e-17	1.261887167e-17	3.427137691e-20	4.784829905e-19	1.794311214e-18	1.381756607e-19	1.986275123e-18	5.317606964e-19	3.059165292e-19	2.644773397e-19	1.625869478e-19	2.907758774e-19	4.397559360e-17	2.283791988e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.495096690e+01	1.364584873e-15	1.298903935e-15	1.042208196e-17	4.118977017e-20	3.424543718e-21	6.728664370e-18	1.347433163e-17	6.088969177e-18	4.731200895e-21	4.875096767e-20	1.828161288e-19	9.343472406e-21	1.343124158e-19	3.400432582e-22	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	2.854198301e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.281658231e+01	1.340412947e-15	1.333302671e-15	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	6.142202889e-18	9.680729322e-19	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.094014855e+01	1.332652010e-15	1.332652010e-15	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
9.290490991e+00	1.296441379e-15	1.296441379e-15	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
7.840202622e+00	1.225875240e-15	1.225875240e-15	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
6.565188700e+00	1.122612581e-15	1.122612581e-15	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
5.444266450e+00	9.914690076e-16	9.914690076e-16	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
4.458813141e+00	8.380976856e-16	8.380976856e-16	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
3.592456687e+00	6.699717995e-16	6.699717995e-16	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
2.830803650e+00	4.996744034e-16	4.996744034e-16	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
2.161200111e+00	3.415809405e-16	3.415809405e-16	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.572521437e+00	2.122841231e-16	2.122841231e-16	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.054987462e+00	1.212154948e-16	1.212154948e-16	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
6.000000000e-01	5.492252397e-17	5.492252397e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
2.000000000e-01	7.468025813e-18	7.468025813e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
#	AeroPlanets 1.3, 2009-2024
#	Copyright G Gronoff 2009
#	Report bugs : guillaume.gronoff@gmail.com
#
#	Launched :Tue Sep 24 00:41:10 2024
# Planet:Anonymous
# Photoionization used, SZA = 45
# Electron impact ionization used
# Electron impact ionization error: 0.331248% (>0 : gain)

